run_id,true_origin_evaluation_only,injected,detected,unknown_at_first_alarm,any_confirmed_unknown,confirmed_unknown_steps,first_unknown_ms,wrong_localized_runtime_steps,diagnostic_path_steps,control_effect,actuator_effect,plant_manifestation,observation_sha256,evidence_sha256,first_alarm_observation_sha256,mixed_origin_equivalence_levels
final_0645,ACTUATOR,1,1,0,1,79,83700,0,0,1,1,1,747753c0c89e3d433fbd4cf59a5595139b0733d4927110c4d0bee3e5978e41a3,b9812e54f20e21fc3a29f78740daa916061653ae4bda2d49731b1001e5ce6142,85ae8e3569e88139f4beae9fde0fac87372d25c7c9bdbea96b6d0a74644b9ea2,
final_0646,ACTUATOR,1,1,0,1,55,41700,0,0,1,1,1,89c4148d80da318f649c61f21dcfec40bdcdf5a8c4d31751799c5fc056c58c6c,528943169489461fd7cecb88fec36f38c82b1c1915ed3a70b07b04f421e0b3f2,ad518b5e3aaff39c846acdeffeed271490c85eb35bbfc4bc476abe3ae83c9149,
final_0647,ACTUATOR,1,1,0,1,65,83700,0,0,1,1,1,df3c76ceea73e167ba332430b823325ccff041aaa44f171f7711485cb311f831,1aa0ae7836d4483b80721b5ac676997af5acb0ed7af7381c7191497a6d3ce181,e02fcce3a0893979fa76ab6957300a921189a57405ac0855ff1325636b533e86,
final_0648,ACTUATOR,1,1,0,1,31,31200,0,0,1,1,1,0b8a5c882192851c344f7a69e321e2432450b8104a43745aea0f52fdf56f1870,a16f356b25b0797d17a200b117ca69506768d7440130e2b538f4b513d20db2bd,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0649,ACTUATOR,1,1,0,1,31,73200,0,0,1,1,1,a52323c01d6c243201573a4bdb5b15a44102eb64b3d145df49f143c51385bc74,8c8744111887debe5a135faa0434b9e938a4bd97a0df07fc37222296811cab31,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0650,ACTUATOR,1,1,0,1,40,31200,0,0,1,1,1,d55dc2a9414973762d703e163af2f97d84e97b4075798d14a76c063644676348,6c393dc6d32c080b7a95df42848e1f8ce49e12415b9c2e41c72d2fb1d0678469,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0651,ACTUATOR,1,1,0,1,34,73200,0,0,1,1,1,73f2d43e068d9506fb211270fa58f482d946409d2e0eca5052d93cfe274604ce,1cdee598af9a2d7231f616f68e8cb74ab1982cdf783c1097e5d2fe8b9cbe9b8b,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0652,ACTUATOR,1,1,0,1,37,31200,0,0,1,1,1,f9ccca6ff65425e663a6be1b4ad10bf27f2ea7e1f79a6bd260e4052e66ce7cfd,5700651c1eeaea7dddb56ca5ca4db5ec6920ee04e127f7c587f1121dc13b44b4,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0653,ACTUATOR,1,1,0,1,33,73200,0,0,1,1,1,4f0baa8a510f47ede6e146fe3de603686efb10d834909de6ce5184cfb0b22b2c,7d34d512d0eea7905714f2dd5017d8bcefaea483358e66dcc10740bdaf93c988,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0654,ACTUATOR,1,1,0,1,45,31300,0,0,1,1,1,6816d6abe2af357f77394fe488b1f94e7044ba87242d4f0df99113068cdc59c8,1fb084751f5d044b26ae0f3ff0f1cadaf726c9e3b1c9114b76c51c3eb3cc0377,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0655,ACTUATOR,1,1,0,1,43,73300,0,0,1,1,1,d776cfda5d9c1445c7e2af13a3c92d29dd87e4da183ee3d2be19461b4a29f038,f990f9cc8e9411c17f48f110be22e261f66ee354683e86576f0637afdd42e3e5,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0656,ACTUATOR,1,1,0,1,28,35100,0,0,1,1,1,a8f380cce959cc11291c1e9520f79e663a4cdb48fff9c2a82c9da4006e316fe9,a75461b659265f68711c1f16e9baee3bd205fbf33852b121a38bc707fc7e023a,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0657,ACTUATOR,1,1,0,1,28,77100,0,0,1,1,1,3288149ebc30ffa840426ef045f4d4822da3603b951310b27547cca176502053,2cfb5709552deb0647f00efdf4b74a3b3f05d3e66f28ea2537ac5f906f7110c0,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0658,ACTUATOR,1,1,0,1,52,35200,0,0,1,1,1,7849024614095f069d94ae57c9c66eca10435e5552e49e1cbeb17313c7b7ad89,87a928956f5b9dafc03a0d8d2576bd1ab875d651722a5dc954480812a01456f6,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0659,ACTUATOR,1,1,0,1,43,77200,0,0,1,1,1,7b8987e7df7671eb4ac432c5de257a0d834075883cdcb813174d03de7df48d01,231e4cd901cf536f8488ed99337ceb0e60bac7a398d99aa60489fccbdee0cdae,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0660,ACTUATOR,1,1,0,1,52,35200,0,0,1,1,1,d7b583d5813b769be47f247af69e9fa9b07f2fdac4c4d0ac0805a9624f6caf65,aa83832c50cd11ddca72a89dbe31c88f9fe8115e3ffc6de6e92464a42085c940,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0661,ACTUATOR,1,1,0,1,44,77100,0,0,1,1,1,70a55a1a272504b953c4d88f6dbfb2c112bbc704a490fe8537b4db89547446d6,132c6406b9a4404bceb0f2cbdf61b832af3321270cd4041ee4fc6f9fc8305994,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0662,ACTUATOR,1,1,0,1,48,35200,0,0,1,1,1,c7dbb63d27f56e6716ccd6eaa60a489d12084c5d80fb9c0e45f316e81eecffd6,f29208a32e6eaf6f4299c1c0e861ced3fb10a1f82fcdc1f9b983bbb8d32138a9,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0663,ACTUATOR,1,1,0,1,48,77200,0,0,1,1,1,4d6bd936c196643b5293d6d15f866c1c8a062da740ddbfe67e9adf7a3642f270,f8e13b00435e6e9268951cabe1f3965c9256b521ddf9b6bdd089045ff3b0290f,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0664,ACTUATOR,1,1,0,1,37,41700,0,0,1,1,1,7b046d5afe88a0719f7b972daeb7d39a8166e15b22c6333c3ea42ee003a4c221,a058d1e44851db943bc30b3a614f501955ee770424dbfba95f8bf212fd4fe96d,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0665,ACTUATOR,1,1,0,1,29,83700,0,0,1,1,1,868e0f5dcd7a5bc4eae401f5504cb93ba75fb7680b5522bc9349a15032157d5e,28c089adcd9b4311a68cc7766bc004d3f39b039f218ffc6327b0d0dcc7dfbba2,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0666,ACTUATOR,1,1,0,1,74,41700,0,0,1,1,1,bbc3a292f4ff5dd813dfc3031b111cd304b4988b1e81ab7aa7a04a196c6971d7,497b57df6a77a9d320f0eb8a11dafe838f601db3f144fc2cd64f9abf40fca11f,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0667,ACTUATOR,1,1,0,1,68,83700,0,0,1,1,1,e896cafa9d8af76f7fd58ff0011a3afc8a0d2f9b77c29f988d309bc2ab354013,f597dcc8490ae8abb24cc94c37f27913824cf3cd83e8cca20b72de9a76cb41e9,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0668,ACTUATOR,1,1,0,1,76,41700,0,0,1,1,1,b8fceb867edd62440b8b1e2e613333b9d23e8acc3db0586b3e51ef6cc7e31e68,cb218b3838b3d33c57df0cfc9360c5c50c42b39581936c3b274689bb90a6133e,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0669,ACTUATOR,1,1,0,1,70,83700,0,0,1,1,1,8e470d31f04e2ae9f4f9ce33e7762be00127f128eadc89c8cd4fb1e9b16bb6e5,4610b859ccad5b1de73f9dc68d55f9148d12335865869e40694f1d581911727d,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0670,ACTUATOR,1,1,0,1,57,41700,0,0,1,1,1,3f87417dcf0459049f3625a508a8cf1e385781384f25c2aa5e0f5d4e259ce763,4e1433ce6ca3950595c88d8fbe7e2f9ee1bd21e3ec0a40f71ba08c63ed5eb882,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0671,ACTUATOR,1,1,0,1,61,83700,0,0,1,1,1,5a1cbf10a18e4d272a574814f87950765df60f824d9655bea03460563ade8dd3,8c24acefe63a865f07a72eaa834b0a1396e7db3ba11c2d3d6be1afe72a79aea2,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0672,ACTUATOR,1,1,0,1,40,31200,0,1,1,1,1,96b4bfa6110f3239443136c37e68100e9718adf2b378c38359e229a0a08523fb,5abb0f60444c530d7b6c17cf3e0e98a790ccd71cebe221d061f35d1a3906c31a,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0673,ACTUATOR,1,1,0,1,40,73200,0,1,1,1,1,1a69c91d32f88fd8c341e71f8739aedd3b22a0c94c0b4c75f96f884c22cd4a6b,730d72dfa17cdf4682c7a746d1a3792037135343f29be8ab62030c4fec8c280a,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0674,ACTUATOR,1,1,0,1,62,31200,0,0,1,1,1,e3b5627a92f1d1e78cc63d67ac502385a0221f982acd82368d4d3aa031787693,9e0c587221b1a1971e61aaba4dfe130c03d9e4cd1b7a55cac6734721ae0892e8,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0675,ACTUATOR,1,1,0,1,52,73200,0,0,1,1,1,3861c17a79e7977233e11f62e510b1e63c9d819cbfed888fb3e6332ef2ef5bec,d5dbce02cd1f900f4b343bc036adfb49aacb228b10a8c9152ae5ac60e5c9cf4e,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0676,ACTUATOR,1,1,0,1,61,31200,0,0,1,1,1,5385cfd4dd68a133e61385411091519e72030a766260b5228e74148ca9efe3de,e54d8c391845a0f5adb91c93ecc0cbe9fcb7801072f35f02b247babde0939900,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0677,ACTUATOR,1,1,0,1,51,73200,0,0,1,1,1,f3e970f319f9f8ce8740b3b039043d367254a25e4397a5cdb30d4c09f7d358d9,aa73af362770e7a3cb2079ed1ea0bc11c437833d5986fda184912c14c497e6e1,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0678,ACTUATOR,1,1,0,1,60,31300,0,0,1,1,1,772852b2cc829bfd1ffa865207a499290ee6cc666acfa9b2cf9749a689932967,112b640bc021535e1ee87cfddd8b6ee01ed4faff9d9eeeeea830415ed06251b0,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0679,ACTUATOR,1,1,0,1,59,73300,0,0,1,1,1,e7291859f751aa0ad6e5e78fe57491a830ff75b21eee44637857f021ba7e7489,9226f79c233f3abe6cb9715bbf0f66020eb9c3b6d492083cf9f3e64e3448bb9c,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0680,ACTUATOR,1,1,0,1,45,35100,0,0,1,1,1,c32b2554c7b6c20fc53838767da3ba6ab42763e51b618db5a68d4db8f9f346f8,006abda5e197596ab90b486e6ef7d16e0b7e0d74f119c9bda8f6aed4315874da,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0681,ACTUATOR,1,1,0,1,37,77100,0,0,1,1,1,3a4d28d5d602d4667607a5d3a6b0a47055e07e38d2893f2914dd7f9ff5b68e36,ef26e01bbc1c587da2af301e334065887a2538797abd7cddd3e829afbfe9871c,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0682,ACTUATOR,1,1,0,1,83,35200,0,0,1,1,1,c270788d68d75763825367e2064d02064da1e097d0f87030aa0e173462b85f27,b57b6d1da5357ae1caed188e3cf47760c0a932e0df24f4a4523142e91f0dd741,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0683,ACTUATOR,1,1,0,1,78,77200,0,0,1,1,1,d3b441d8fcbf8b2f8ac1f9b26143e5793818ac44f310d7330888e2f25772d740,1c43e01fac1836a799625799243b8f6621edaaade195082d5244d27cef5e9b74,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0684,ACTUATOR,1,1,0,1,85,35200,0,0,1,1,1,0714839dbdfab1d302a25ad62e08771db270568ecb25e19b1685d1ddbb11a2ad,d3abd35280453d5d7c794f5049aca2022979b900ce81aa4309ec7bb16bf8f27a,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0685,ACTUATOR,1,1,0,1,81,77100,0,0,1,1,1,3c37915c648e8c7a5eff622a379146aaa4a45b567cf6c40a99045871e3ef8f55,31e1335cdafd67ad6f4cd7cf2c7a96bb591da997cf196a7f69cbe756c53f08ac,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0686,ACTUATOR,1,1,0,1,67,35200,0,0,1,1,1,d2c1c93c41fd76b47c9c4e15dcf66fd65f08622e2b66a094dc73cf4c3857405c,d30850c2e2dcb6f4eb42c401d08328a5daef06402129b38b45e7502689343373,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0687,ACTUATOR,1,1,0,1,71,77200,0,0,1,1,1,72b887f49d6df41b18077b4ae91a538834352d0ba4da3817a07f8d372c8d6d63,66f4494652a1b6d2a4f017eb72ecc49bf26865714984e40e05fc3453745643a1,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0688,ACTUATOR,1,1,0,1,23,41700,0,0,1,1,1,927c79e7d04f1ae463e8125dd8898b03036ea773c8c46e0e5d1e4d3dac803d07,0d642d0a828b552fd1b08ada3cd521bda79b300e1163f058bb0a710bde99b2ce,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0689,ACTUATOR,1,1,0,1,16,83700,0,0,1,1,1,c50edfb497e13b74e916d48c2f3c3fcbef13e16ac85965ff32168959506385ce,74eb737ba9d6edacb68974e5f5d6bb9f3c17efe16d73bbbccc90c3e077f455ce,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0690,ACTUATOR,1,1,0,1,96,41700,0,0,1,1,1,9d4627810fd628b55f0906308750f1132cb6a4620cc3a7b8c22a706194defe28,86ea02a927b0c0e4ab79c5ba2b779d4a48f3503f4a9e0320bcb93ad1794d1a13,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0691,ACTUATOR,1,1,0,1,93,83700,0,0,1,1,1,94e45fd46a2c8804faf040ccf6bab6f3c2ff6777f751a1d73ef78e267a7a6c51,57e6b43063b61165daa0507f83fd7c5faabe75a9ad989e232bdb1b585b8e490a,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0692,ACTUATOR,1,1,0,1,92,41700,0,0,1,1,1,7296e989922a03919ee9582dc65bafc706afebee85085fc5f715a29b38b1cfe2,5430d7e578bfe7c220b16d0f576e3fd07e76bfc04c83a09a6e2cd9a2859ace19,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0693,ACTUATOR,1,1,0,1,81,83700,0,0,1,1,1,ba356b3e95cc08005ff91e981c4bca01dc27b72f17ba46368a5eba670ac12fda,3b37ec2b58aea2274d8405867b11f28043753e47ab27c65e5cffa206230c077f,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0694,ACTUATOR,1,1,0,1,62,41700,0,0,1,1,1,c1f97bcf236e2ef731218f1492a1b005370f21a7aaf5548095090cd787eded62,ad0f13d95a9735ebd0ea64b27fbb056762dd7b0f7971e36f73c292ec8dcb5d90,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0695,ACTUATOR,1,1,0,1,71,83700,0,0,1,1,1,73b05ce61e095d10705935b739dff7b6ca85705bbc22087def2b42108af4d8dd,c3da79c8f5bac29d1c40e17ef9bf0342b26dd8bf3b481a5894514dc9207d78bb,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0696,ACTUATOR,1,1,0,1,31,31200,0,0,1,1,1,0b8a5c882192851c344f7a69e321e2432450b8104a43745aea0f52fdf56f1870,a16f356b25b0797d17a200b117ca69506768d7440130e2b538f4b513d20db2bd,d259a3c9b0fa0992714e96eb05a2573c8f710679eff58ae2f7154ece6ed41d4e,
final_0697,ACTUATOR,1,1,0,1,31,73200,0,0,1,1,1,a52323c01d6c243201573a4bdb5b15a44102eb64b3d145df49f143c51385bc74,8c8744111887debe5a135faa0434b9e938a4bd97a0df07fc37222296811cab31,7ae526c79cbf7d856d9f7520122bb995c3ea28ae5cf974b9088b83b3c03587ca,
final_0698,ACTUATOR,1,1,0,1,40,31200,0,0,1,1,1,d55dc2a9414973762d703e163af2f97d84e97b4075798d14a76c063644676348,6c393dc6d32c080b7a95df42848e1f8ce49e12415b9c2e41c72d2fb1d0678469,161af7dc4b5c98ff9a8921f5c1cf4731ce756535977da12d5d1124c01966eccf,
final_0699,ACTUATOR,1,1,0,1,34,73200,0,0,1,1,1,73f2d43e068d9506fb211270fa58f482d946409d2e0eca5052d93cfe274604ce,1cdee598af9a2d7231f616f68e8cb74ab1982cdf783c1097e5d2fe8b9cbe9b8b,4f3daa036615bf802554ec2402d30e3d5e4cd746699f82037ba70c89240d2020,
final_0700,ACTUATOR,1,1,0,1,37,31200,0,0,1,1,1,f9ccca6ff65425e663a6be1b4ad10bf27f2ea7e1f79a6bd260e4052e66ce7cfd,5700651c1eeaea7dddb56ca5ca4db5ec6920ee04e127f7c587f1121dc13b44b4,5014596fdc901885fef10c12a1f5910fce02843780523e8934b273726d6ff114,
final_0701,ACTUATOR,1,1,0,1,33,73200,0,0,1,1,1,4f0baa8a510f47ede6e146fe3de603686efb10d834909de6ce5184cfb0b22b2c,7d34d512d0eea7905714f2dd5017d8bcefaea483358e66dcc10740bdaf93c988,bdd0dab4be3d504281fe9e69cd9d061aa8c4a227586b9752951364039d0cf7da,
final_0702,ACTUATOR,1,1,0,1,45,31300,0,0,1,1,1,6816d6abe2af357f77394fe488b1f94e7044ba87242d4f0df99113068cdc59c8,1fb084751f5d044b26ae0f3ff0f1cadaf726c9e3b1c9114b76c51c3eb3cc0377,84a721c8322d21adec0c483b7d3bafcec8b123c521ddd77e634cfabe7183013f,
final_0703,ACTUATOR,1,1,0,1,43,73300,0,0,1,1,1,d776cfda5d9c1445c7e2af13a3c92d29dd87e4da183ee3d2be19461b4a29f038,f990f9cc8e9411c17f48f110be22e261f66ee354683e86576f0637afdd42e3e5,ac22f5f13834b35791aa92bdd75ea7bb60b4381b7cae4e64c9d039d54c26b83f,
final_0704,ACTUATOR,1,1,0,1,28,36600,0,0,1,1,1,a99c3960fc6b0a6abcd2e9d16acac0f67379ae8a91402e4049fe138ced1db486,0bb3248ae3c5e1db7443630698d26f149470934a134d593b2a913066df4367ed,385741ff49ef38c98280d331fe2bad811e586fd8574f12cf0a530ade8b0e7082,
final_0705,ACTUATOR,1,1,0,1,28,78600,0,0,1,1,1,e34426a79fc757730f99a7279cda4eff5486644cd50b6915dd27e8a1493184af,92350a5df19eb8e2eb0a72363684574daf7ff7c7f947e760909d22bdbb251fb6,d444538d72e4bff33baeae5aeb4231314126c1ad2d64d4adc2712176df5e1068,
final_0706,ACTUATOR,1,1,0,1,52,36700,0,0,1,1,1,0af2663ce268110c85a107dbbbaa794c2bc274221403f3cf2c3e474ad3e87a26,e41eb31565a0fa64314358fddeea95eebb18981851ee8c2a79aabb37a01a2cb5,0f576aca8f046dc8909f8d6fc6d090356cdbe842f294e900b91274f9ed20deb5,
final_0707,ACTUATOR,1,1,0,1,44,78700,0,0,1,1,1,2ac7c5626dc0065932e7ca6b0e137cce0abec7f938960b22374aafd175bb4730,44a424cb6bff0e533fecb7fad9baf77b7602f9b7df7fa38639bc52290f737890,0a79d2ef57b4b060fe14516de479114ebc92c61e09f3f1abb301c709e4e0c2de,
final_0708,ACTUATOR,1,1,0,1,51,36700,0,0,1,1,1,715ad382f0178de8456f7ab4e955a130253a9bf3caa7e3dbffd149c9fcfda5a8,7c83f9e55d4acf663a4e4d93d5cf9a24b3ea3de00bf4165f542c60b93d841671,f04c45769d77cda63f77ab4e11fad739a6c0ef5aadb08aae323fbd1d7f56b722,
final_0709,ACTUATOR,1,1,0,1,44,78600,0,0,1,1,1,75b2f0ad9e576433a54204554b63b44eb15acc7cee383dc0470aabd7f32eb51b,47ac85b2ab9a71f8890e6c9fe2aa065814be1c33cccb925f1ccae1f317149969,0426a0caabbd7a7edbe3185df381f39f19175d934667b1c3c9a8f0f6569db3c8,
final_0710,ACTUATOR,1,1,0,1,48,36700,0,0,1,1,1,2ffc1abecd9241793d6d3f54b182682d19901c5e601b7087dbb14cf4591d82d5,9ce586feba48c00dcb96b4279aa38bfc0c4c2d009c4655c339d5b7dcc6bf7c42,6bb3fbc8c984d264cdf52ef024d1dd55f255201f9507873371c38a286307620d,
final_0711,ACTUATOR,1,1,0,1,48,78700,0,0,1,1,1,06f97d4ddfd648e216bb5b12003b653fba2f31def3828d0543f75501057d6b94,b6a006e384b46a55a2961bf6d2c1dc37739a6091f895baf81e11c72865f779e0,7cbe5e47bc6553e49fb7b458f9842440be8a09bd3f1adce5ff302b666d8ca67c,
final_0712,ACTUATOR,1,1,0,1,37,44700,0,0,1,1,1,a8b6199bca304dc1083c2bf0e8d53630c49d16d3ca5834526304f7299ebd524f,1113afbe2cd630305ae404d3f898c31d83cfa33e1da65a98814a89bc818a2ae5,ae3e036fb215cc17ca18ed7ef41cc3ad1a2a7eb0c15acaea9fe0557ba4b2fc85,
final_0713,ACTUATOR,1,1,0,1,29,86700,0,0,1,1,1,84e9f29c1940d25d758e955e841af46e04d6148daf27f7efa82ee23d87a65565,97fac06e91ae517350f1f8632a11b777c56a0dc7605429afe99666262bb39ccc,9290f277c49fcc2c1b6db8e25b3bd11495b3fffdd31fc97ba9c7052389b7343e,
final_0714,ACTUATOR,1,1,0,1,74,44700,0,0,1,1,1,074c8d008e5a630f5cb9cc1be161bec5de885589c05d2a7fbc00c1455c2743ed,d2329ed78b32701b4d754a97a0b281e19d5d691a904b502de5191d1e8c5ad57f,efb7ee166138f1be15d3d49748a3336c345018b247bc2a7b3f577400ff874a62,
final_0715,ACTUATOR,1,1,0,1,69,86700,0,0,1,1,1,44b0e08849ce2d4ce498756ac538d971b385a33ccb9fad1b3d66bf566d7b5665,5e5861cc327bb7f875b65b95cd9661f265f4342ba57a589c9ded4bcfe788d257,0153fedc175881bd980698ea3f68fac20eb48fa9d4fbaf81a433c076ba7992a2,
final_0716,ACTUATOR,1,1,0,1,76,44700,0,0,1,1,1,b48500a190c6d41ad7975d5bdc8c34ca830c94a6a37b1e6053fab7eefcc6a66b,e775e140a4c6bc676526318b9573abcf9c0bf84f58c7053eb19875a8931dfab8,3f6b4fcad7468530cc94f19f4d6321cb60dee9b3be052a2ead1044f4557f2ecb,
final_0717,ACTUATOR,1,1,0,1,71,86700,0,0,1,1,1,0e7f262409db1b4c8e0b982792db2b77e9ead19d845b10f4c718ffad1cd822a5,c93b791966ab70721d810a7a104717965175d4354eaad09230f76685adacd04c,087a2d962e9f635fd86b8bbb1bd32413a00b8354fa2b0eff582e71552ed0a22d,
final_0718,ACTUATOR,1,1,0,1,57,44700,0,0,1,1,1,ff2631930f2f8c58de721b79f2396198f2e5316a04fad3b98ac905d914fd7353,e3422e4fe584519a22634710deae5baac2fbeffc6dd1e9530f686ec3a3ef1e81,3d1bfc3d332a1bd64f342caabb7f12e527c2e5e29204d3c78205e0b879b10050,
final_0719,ACTUATOR,1,1,0,1,61,86700,0,0,1,1,1,4e06e00f19411f2e482c95c28c6c644bfa5513f2bb9d73ff96ae100e309435ca,49eb8694a60bf296783cae33d3f968e031f03494304af998fbfee4e030b90aa0,c0759637b0f836270d4f71b84d59d3fff6cc23150b10d0a8c50b62f0553b7a99,
final_0720,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,e3cce54c83ebb862b122d9d5efcaf68f23c470e03e77a1f385b228d9af20c36a,8ce9821b08888fd4e3657fa55dc52a88ae9566048a19a833684a84b28dc96005,,
final_0721,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,f865c01022e2c47989ca572a6ce0fa118ff285464fd0c55bd3dfe4b4233372bc,591884d753ae8a19f8060a886e458d58b89f566bf8a27b21b6fcf3d948461e79,,
final_0722,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,903ab39820e2a10cb6fa2ddeef7a3ab8e6a6b9f99cd20c1d9464447bb6ccc550,6cd34e5f4422b171d543cd95908ce74b44f66a1eca48432dabf41a902cd2903f,,
final_0723,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,f1db820f121f37fde394fa961408a2e970ca1193f2a52a1c101417e973afa9fa,9851077c3fefdeaab7c060f02a4903c26e2ceb7fe99cfe19df9f70e338596dcd,,
final_0724,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,67215469e0af475efb215dc1dff868402944214bc6e7f1d72a03766c8be0d4fc,a9bd82060f63eb611d6dac087b6a2695a4f744612e8e60bd16e97fc2739b3b75,,
final_0725,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,4f643ed67bc977ad93bdea06f0b1ec65e140b6a6f14d51ad05d1cf1b3f2a375b,f908c5e9d9f79f6b20960b8d236b2d48008cb868677d7c16270b9226446940a2,,
final_0726,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,e5bfb83c1495aae2e083a461da83161f6d2539f940e9b7b50cec97b39aa1b884,81072710a2a97aab34e88c665b2a26d79dbfe297b299cc738001fbe93d24cc42,,
final_0727,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,08c60c00f500128e819cbee086a188f7b670563fcbf8c716d45ec5c81f250437,09beb469ddd7d721cbcba98d8c00e34c7cc3f4dfa78cead2ea67cbfea1ddffb0,,
final_0728,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,f106a12a7e0063f248ad1df7c37687a54c44e1f074e9a1f426ecdd9c18bdf8e1,2063d95cc555b9b904ba695c721c5dabe810ef3e328e7fa4086e0debc6600e68,,
final_0729,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,be1603e2738f05fe1f5a3bf526725e8174ea745801ef972e28c7bbc99981a21f,989e1783d6a8a85ac2eccdf0aebe58df7c6f11ca2634b705a975739201f8a7d7,,
final_0730,NORMAL,0,0,0,0,0,-1,0,0,0,0,0,ebb310237ae2a6092e919cdcfb41d23787ae1b785ec18040d7bce4453ef4d3af,6fcbe9ca1b23a492fdccc10e5de9a127773ebd2501fa722ce51a0eb59692977b,,
