origin,model,behavior,magnitude,severity,profile,start_ms,duration_ms,group,seed,stuck_polarity,run_id,partition,simulation_duration_ms,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,injected,detected,false_alarm,latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,host_seconds,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant,localization_latency_ms
COMMUNICATION,dropped_update,intermittent,6,1,final_urban,72500,4500,COMMUNICATION/dropped_update/intermittent,83,1,final_0363,development-confirmation,120000,Weighted Sum,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76400,76100,76100,0,0.057079713995335624,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_urban,72500,4500,COMMUNICATION/dropped_update/intermittent,83,1,final_0363,development-confirmation,120000,Hybrid,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76400,76100,76100,0,0.057079713995335624,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_urban,72500,4500,COMMUNICATION/dropped_update/intermittent,83,1,final_0363,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,76400,76100,76100,1,0.057079713995335624,0,0,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Final CLO-DSF,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,25,0,0.977814690425,0.977814690425,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Candidate 2,30700,30700,COMMUNICATION,COMMUNICATION,0.92,0.9,0.1,30700,COMMUNICATION,1201,25,0,0.977814690425,0.97866225071,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Candidate 2 no origin discount,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,25,0,0.977814690425,0.977814690425,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Final no temporal,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,10,0,0.991673605329,0.991673605329,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Candidate 1,30800,30800,COMMUNICATION,COMMUNICATION,0.959595959596,0.954545454545,0.030303030303,30800,COMMUNICATION,1201,5,0,0.167035141457,0.167035141457,0.00655649220314,0.00655649220314,5,5,0,1,1,0,300,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,300
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Plain DS,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,10,0,0.495836802664,0.495836802664,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Simple OR,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Weighted Sum,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Hybrid,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.05446341600327287,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,30500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0364,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.05446341600327287,0,0,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Final CLO-DSF,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,25,0,0.977814690425,0.977814690425,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Candidate 2,72700,72700,COMMUNICATION,COMMUNICATION,0.92,0.9,0.1,72700,COMMUNICATION,1201,25,0,0.977814690425,0.97866225071,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Candidate 2 no origin discount,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,25,0,0.977814690425,0.977814690425,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Final no temporal,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,10,0,0.991673605329,0.991673605329,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Candidate 1,72800,72800,COMMUNICATION,COMMUNICATION,0.959595959596,0.954545454545,0.030303030303,72800,COMMUNICATION,1201,5,0,0.167035141457,0.167035141457,0.00655649220314,0.00655649220314,5,5,0,1,1,0,300,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,300
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Plain DS,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,10,0,0.495836802664,0.495836802664,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Simple OR,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Weighted Sum,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Hybrid,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,76100,76100,0,0.05384567499277182,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_highway,72500,4500,COMMUNICATION/dropped_update/intermittent,17,0,final_0365,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,0,,76100,76100,0,0.05384567499277182,0,0,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Final CLO-DSF,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,25,0,0.977802366512,0.977802366512,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Candidate 2,30700,30700,COMMUNICATION,COMMUNICATION,0.920000000021,0.9,0.0999999999286,30700,COMMUNICATION,1201,25,0,0.977802366512,0.978654856362,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Candidate 2 no origin discount,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,25,0,0.977802366512,0.977802366512,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Final no temporal,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,10,0,0.991671140545,0.991671140545,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Candidate 1,30800,30800,COMMUNICATION,COMMUNICATION,0.959595959596,0.954545454545,0.030303030303,30800,COMMUNICATION,1201,5,0,0.167035803034,0.167035803034,0.00655739450815,0.00655739450815,5,5,0,1,1,0,300,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,300
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Plain DS,30700,30700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,30700,COMMUNICATION,1201,10,0,0.495837414291,0.495837414291,1.22874365696e-06,1.22874365696e-06,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,1,0,0,0,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Simple OR,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Weighted Sum,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Hybrid,30700,30700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,0,,30500,30500,0,0.055297150000114925,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,30500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0366,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055297150000114925,0,0,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Final CLO-DSF,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,25,0,0.977760960684,0.977760960684,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Candidate 2,72700,72700,COMMUNICATION,COMMUNICATION,0.92,0.9,0.1,72700,COMMUNICATION,1201,25,0,0.977760960684,0.978627360211,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Candidate 2 no origin discount,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,25,0,0.977760960684,0.977760960684,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Final no temporal,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,10,0,0.991629734722,0.991629734722,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Candidate 1,72800,72800,COMMUNICATION,COMMUNICATION,0.959595959596,0.954545454545,0.030303030303,72800,COMMUNICATION,1201,5,0,0.16704134863,0.16704134863,0.00655320352844,0.00655320352844,5,5,0,1,1,0,300,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,300
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Plain DS,72700,72700,COMMUNICATION,COMMUNICATION,1.0,1.0,0.0,72700,COMMUNICATION,1201,10,0,0.495846434592,0.495846434592,2.09021326783e-05,2.09021326783e-05,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,1,0,0,1,200
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Simple OR,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Weighted Sum,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Hybrid,72700,72700,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,10,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,200,1,1,1,76300,76100,76100,0,0.05668067099759355,0,1,0,0,
COMMUNICATION,dropped_update,intermittent,6,1,final_hot_slow,72500,4500,COMMUNICATION/dropped_update/intermittent,41,1,final_0367,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,76300,76100,76100,1,0.05668067099759355,0,0,0,0,
COMMUNICATION,dropped_update,permanent,1,0,final_moderate,30500,600,COMMUNICATION/dropped_update/permanent,17,0,final_0368,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999076197613,0.999076197613,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055628615999012254,0,0,0,0,
COMMUNICATION,dropped_update,permanent,1,0,final_moderate,30500,600,COMMUNICATION/dropped_update/permanent,17,0,final_0368,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999076197613,0.999433929563,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055628615999012254,0,0,0,0,
COMMUNICATION,dropped_update,permanent,1,0,final_moderate,30500,600,COMMUNICATION/dropped_update/permanent,17,0,final_0368,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999076197613,0.999076197613,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055628615999012254,0,0,0,0,
COMMUNICATION,dropped_update,permanent,1,0,final_moderate,30500,600,COMMUNICATION/dropped_update/permanent,17,0,final_0368,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.99980517728,0.99980517728,0.0,0.0,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055628615999012254,0,0,0,0,
COMMUNICATION,dropped_update,permanent,1,0,final_moderate,30500,600,COMMUNICATION/dropped_update/permanent,17,0,final_0368,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167192934696,0.167192934696,5.89883193413e-05,5.89883193413e-05,0,0,0,1,0,0,,1,1,0,,30500,30500,0,0.055628615999012254,0,0,0,0,
