run_id,origin,model,behavior,magnitude,stuck_polarity,start_ms,duration_ms,group,partition,profile,workload,seed,simulation_duration_ms,sensor_variation,profile_semantic_sha256,configuration_sha256,initially_latent_stuck,effective_memory_corruption,first_integrity_mismatch_ms,first_consumption_mismatch_ms,first_sensor_residual_ms,first_positive_feature_ms,max_sensor_strength,raw_sha256,runtime_trace_sha256,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,alarm_UNKNOWN,alarm_MEMORY,alarm_TIMING,alarm_COMMUNICATION,alarm_SENSOR_CONTROL,alarm_ACTUATOR,injected,detected,false_alarm,latency_ms,integrity_latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,wrong_localized_runtime_samples,miss_category,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant
current_0659,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_5,development-validation,current_profile_0659,authorized_updates,1930,120000,0:0:6000,fd3d1818786a90f6dd513b713da6056d45b9b4a67abbeede35d277ff4e7f63a3,5583f5540f42a4fc13395d54359a32d23d87c7bc23560388af3fce409e2a7da2,0,0,-1,-1,25900,25900,0.47501373291015625,fba72b26edac5f9e43d9f87f3eeafae01d2053c19ba98861ba0e709d26dabd18,3ddffebcafb6dabcc8832660847a0114756cbb710e6df4b2e2ff06b24f96b1f4,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.994519493416,0.994519493416,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0659,SENSOR_CONTROL,sensor_bias,permanent,-1.2,0,25900,18500,operating_family_5,development-validation,current_profile_0659,authorized_updates,1930,120000,0:0:6000,fd3d1818786a90f6dd513b713da6056d45b9b4a67abbeede35d277ff4e7f63a3,5583f5540f42a4fc13395d54359a32d23d87c7bc23560388af3fce409e2a7da2,0,0,-1,-1,25900,25900,0.47501373291015625,fba72b26edac5f9e43d9f87f3eeafae01d2053c19ba98861ba0e709d26dabd18,3ddffebcafb6dabcc8832660847a0114756cbb710e6df4b2e2ff06b24f96b1f4,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.994519493416,0.994519493416,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26000,25900,25900,1,0,A,0,0,0,0
current_0660,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_5,development-validation,current_profile_0660,static_target,1931,120000,0:0:6000,4280c00a73b5f9d9e68231e59e9889552a7aec0b3b295aedf63b5129e76f0b81,879c55f52b109a7dedcdbd6e5dee94d272e2c9c6355ac611a32e6f7361782e52,0,0,-1,-1,26200,26200,0.4753990173339844,183a8258aa1fccaf87f88e79e89c865502524eadcee50d07127f69cd2eeb437a,93fc5df7a7059ad761517c0bd6484d08c9d56c38e0a08ebcdd8e010de21cea2c,Revised CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996011275039,0.996011275039,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0660,SENSOR_CONTROL,sensor_bias,permanent,1.2,0,26200,9700,operating_family_5,development-validation,current_profile_0660,static_target,1931,120000,0:0:6000,4280c00a73b5f9d9e68231e59e9889552a7aec0b3b295aedf63b5129e76f0b81,879c55f52b109a7dedcdbd6e5dee94d272e2c9c6355ac611a32e6f7361782e52,0,0,-1,-1,26200,26200,0.4753990173339844,183a8258aa1fccaf87f88e79e89c865502524eadcee50d07127f69cd2eeb437a,93fc5df7a7059ad761517c0bd6484d08c9d56c38e0a08ebcdd8e010de21cea2c,Pre-change CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.996011275039,0.996011275039,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26300,26200,26200,1,0,A,0,0,0,0
current_0676,COMMUNICATION,delayed_update,transient,200,0,26200,13700,operating_family_5,development-validation,current_profile_0676,static_target,1947,120000,0:0:6000,2a2024c5882bc9661f079beccf3d49136942e95f4bfa0f2fbdf0d5ae62af5342,c04e9394cab0c7819fe8b6ed09719418e2893c5c3bc48b252d6e5ac8b323a805,0,0,-1,26200,-1,26200,0,ae0b27b9124cd58d6f62e1f1d6279c53feb4506929c4110eb1adb24f8e883f9e,aa4c4cf245c1a8235157326a49d4943b6f306c9abb8eb8266131907893a503b4,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0678,COMMUNICATION,delayed_update,intermittent,100,0,26800,9700,operating_family_5,development-validation,current_profile_0678,static_target,1949,120000,0:0:6000,02b24500ed54ce32b2a4584e6b00b08c3683b3f300d0d4d7d424360cc71d92a4,0f2635ba09c1d3995b536084b1846afb5e1105e06e19c79521228205477de4b9,0,0,-1,26800,-1,26800,0,f64e7e39398195ecc2d8a84f30a4c266fc39482180e61ea95af82e0b321ed5c9,477fc5609fbd0aadec42787c57f60c0289a448d7469f12f18dae0bfb1d0ca842,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26800,26800,0,0,A,0,0,0,0
current_0682,COMMUNICATION,delayed_update,permanent,200,0,25600,13700,operating_family_5,development-validation,current_profile_0682,static_target,1953,120000,0:0:6000,2e4241468ab4d042cfe279a79f84e29a36b2e3def8e66a860477ab1e5a0dbb4a,7b990e513bbcf6c67587d1a8d10c6bc027628c4110b677d39475713f2c609ef5,0,0,-1,25600,-1,25600,0,187df14260e4af4ed6e5011e3eafe1d0f11cb26d08c311066f5bb61ffcdda5fe,d74f77b19ed82c5839c615bc1053c6aac6809ecfa94a27a8bebe620572783c10,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,49600,25600,25600,1,0,A,0,0,0,0
current_0684,COMMUNICATION,dropped_update,transient,1,0,26200,9700,operating_family_5,development-validation,current_profile_0684,static_target,1955,120000,0:0:6000,9d1b194136892cbd92e1f6b6a0f5e92a6c9756cf5c47524d9eaa602087c1bf17,f1e7926e379ef8424ae4a9e47ebbabc541a0830112f87ecd3f31ee263df5b643,0,0,-1,26200,-1,26200,0,2796f1b7a41611480fce900b2c27975a0d484533610c528575674e7c3bb9b803,5fa6a02ecda76bcbeec1b90d6cfefd5cf2ce512381cfc40a7d1e5b8e64052ac0,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,26200,26200,0,0,A,0,0,0,0
current_0690,COMMUNICATION,dropped_update,permanent,1,0,25600,9700,operating_family_5,development-validation,current_profile_0690,static_target,1961,120000,0:0:6000,7d4db4b2b69a0e03b7f67c783cb63b86117b6b4acddbc242156ccd4b0bf72bfa,fe911138fdd34fd6ec6c0ccc3f92ec48351af2f70482c47a64156d7ac05ba9db,0,0,-1,25600,-1,25600,0,d0787998cb8978579a6505319fe116dc2d6702c582b34dda9b6d1a94b8f3b54d,066f24b9257aba8bf7c4c44d334878ad7469c2be39a30d3c5d6cc2e82a239c17,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25600,25600,0,0,A,0,0,0,0
current_0696,COMMUNICATION,replayed_sample,intermittent,100,0,25000,9700,operating_family_5,development-validation,current_profile_0696,static_target,1967,120000,0:0:6000,a849aaa18865487e6f750fa243e3a8a5e19a3ead40f11414e91cb540bd652f79,f81ecd10c7fb6a200357e01c6dbef16842e8be46c03b9fabab355a0822b04286,0,0,-1,25000,-1,25000,0,d461e7b282ecbc09d1389f96c0ba89dfb12ee6691f1e06242cb30c116a35661e,77cf5b6e21ea064e521e2e67b29b7e1560e802f0f2613ffc676aa527c6ee2344,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,,25000,25000,0,0,A,0,0,0,0
current_0702,ACTUATOR,pump_degraded,transient,0.968,0,26800,9700,operating_family_5,development-validation,current_profile_0702,static_target,1973,120000,0:0:6000,1b5b7b578c686354d459426c24a3d8962fcce7f725c0693f5aadb1da081c19ca,da2264f437e9fb33be9eee797dc61124df093776933dc78e8f92075b3e9d323b,0,0,-1,-1,-1,26800,0,637281e4281757b4f7b58ac5cb40ac9a6a2b1e707c87d2283ce2fceb0a25f587,e423cb74fd77e7bab01777f4b0e776b3e1cd64ac6fc242f722ab1d1151f74dda,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,26900,26900,26900,1,0,A,0,0,0,0
current_0704,ACTUATOR,pump_degraded,intermittent,0.968,0,25000,18500,operating_family_5,development-validation,current_profile_0704,static_target,1975,120000,0:0:6000,82abeff5d68e674ac9b162401caca449424e64ccc53f6df21e0ed094c93fdeab,5458533751de730a7ed00522a8c171c1e84642c5d0743fa99c7a7de3517a3e93,0,0,-1,-1,-1,25000,0,f61ed128100f105ebf364c7b76d8253294937f08ed9ff63c62eae10d7ed1705a,c617a190c70d5a6b6a9530bd7bde5a0f899e5e77631abb76aff19eef1b999d21,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25100,25100,25100,1,0,A,0,0,0,0
current_0706,ACTUATOR,pump_degraded,permanent,0.968,0,25600,13700,operating_family_5,development-validation,current_profile_0706,static_target,1977,120000,0:0:6000,ff5418eb261cebf66a4a6c83cf9f1ae470d499fc5f677cbe26534d39092d524c,358dd38a66f1f88a09ec87b01a98e8222a416910c1feb3b4e698e5eec1e44783,0,0,-1,-1,-1,25600,0,e9c7b98423fdbc424f670e883d6b60400d43f06a30660d82c460bc8ba239ef2b,16cdb6119fced65e7440ae3a63e7ed5040a6d6d32bc0b5bc5a40c0b245602d91,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,1,1,25700,25700,25700,1,0,A,0,0,0,0
